Street,Lat,Lon
63 DR,-73.85731310562011,40.73018255085832
63 PL,-73.9022503984853,40.728040764720035
63 RD,-73.8540788201965,40.732588898726426
63 ST,-73.95848813398942,40.66765753223906
64 AVE,-73.7885313854296,40.74207613848676
64 CIR,-73.781095746132,40.73980129826026
64 LN,-73.88988882783838,40.69783667141912
64 PL,-73.89166718918781,40.70044399965161
64 RD,-73.85260359115044,40.729900086724584
64 ST,-73.94513917044313,40.675527849711095
65 AVE,-73.79921434004936,40.73932867005725
65 CRES,-73.77821905777414,40.739842394518526
65 DR,-73.8718581447486,40.71795113369552
65 LN,-73.89404234831021,40.711599684426254
65 PL,-73.89724998051418,40.726543393227715
65 RD,-73.85287240712773,40.728915823504494
65 ST,-73.9488195375088,40.66845338612558
66 AVE,-73.81616418135692,40.73406833933392
66 DR,-73.88032745713011,40.71355412631879
66 PL,-73.88800690718426,40.70298828488028
66 RD,-73.86781797536014,40.71835636816364
66 ST,-73.95460346134053,40.664929141503784
67 AVE,-73.80231991197807,40.7337221511392
67 DR,-73.862162309449,40.71819644182769
67 PL,-73.88620731427064,40.70324385327896
67 RD,-73.86458164593192,40.71723633085322
67 ST,-73.96357478760794,40.66055683975378
68 AVE,-73.84225762174853,40.72165137615695
68 DR,-73.82954349219693,40.73048166215899
68 PL,-73.88478964404192,40.704207307646264
68 RD,-73.87085368207998,40.713702184831
68 ST,-73.96605617234061,40.66373297855723
69 AVE,-73.82207656401145,40.72540862838947
69 DR,-73.87257511709794,40.7084569118506
69 LN,-73.89033695324426,40.72259751940303
69 PL,-73.8894324118164,40.71912385269905
69 RD,-73.84548662226162,40.7202835018646
69 ST,-73.89354079331949,40.73274143343359
7 AVE,-73.96634974455178,40.69357793467124
7 AVE S,-74.00322076763999,40.732913139860024
7 DR,-73.91933858962769,40.789046233981765
7 ST,-73.99556205531239,40.66076122960421
70 AVE,-73.84724197504306,40.71826460709109
70 DR,-73.85228743811045,40.70927271037477
70 RD,-73.83044609272221,40.72456051348464
70 ST,-73.9445345448926,40.67963195513751
71 AVE,-73.83095039749179,40.72234746054276
71 CRES,-73.78117392511179,40.734902689166915
71 DR,-73.84930782125879,40.7093894034311
71 PL,-73.87973370106319,40.703390829368736
71 RD,-73.81300399964812,40.72766104391026
71 ST,-73.94769622390392,40.67819003386243
72 AVE,-73.81192085712688,40.72705701684209
72 CRES,-73.82263060314176,40.72559126630664
72 CT,-74.03661354298949,40.63542913446236
72 DR,-73.82658694704745,40.722211190550674
72 PL,-73.88662188585658,40.72206776387312
72 RD,-73.82217652997547,40.723630265562086
72 ST,-73.9543976898822,40.67699603204882
73 AVE,-73.76945617951036,40.73767200720451
73 PL,-73.87978686881489,40.7120825649198
73 RD,-73.74485078878892,40.74282265565913
73 ST,-73.96222597289298,40.670414693602964
73 TER,-73.82265624388312,40.72353112212647
74 AVE,-73.78672391988955,40.72966972371097
74 PL,-73.86613429405779,40.68625539448206
74 ST,-73.94930737307985,40.67890033720089
75 AVE,-73.78691263214317,40.72993022478789
75 PL,-73.8813206083929,40.7193160927385
75 RD,-73.82396239321675,40.72051795979082
75 ST,-73.87926544529802,40.71950365111789
76 AVE,-73.77668778373057,40.732415604571166
76 DR,-73.8354191681657,40.71570999044053
76 RD,-73.80176799339095,40.726215446502536
76 ST,-73.93578331596895,40.67731888552264
77 AVE,-73.81079431880474,40.72281281935666
77 CRES,-73.72361627284073,40.74338955569331
77 PL,-73.87923203711539,40.72064901742327
77 RD,-73.81058733289039,40.72260395747458
77 ST,-73.9362545402835,40.67693989258873
78 AVE,-73.8321439586427,40.71550042204276
78 DR,-73.82326999111562,40.718138006409696
78 RD,-73.81424450227037,40.72053995543454
78 ST,-73.92939511683612,40.67801297750919
79 AVE,-73.82276831922997,40.71637170593011
79 LN,-73.8692877170965,40.70384749668614
79 PL,-73.87188730003987,40.71014457804152
79 ST,-73.92586707378129,40.679696153481025
79 ST   TRANSVERSE,-73.96835025180523,40.77875582223196
8 AVE,-73.97422725597414,40.69416062325782
8 DR,-73.92124374078267,40.78680138320597
8 RD,-73.8169469181994,40.65381121706403
8 ST,-74.00743963609976,40.65264106191353
80 AVE,-73.82516280178511,40.713663979622304
80 DR,-73.78599011616903,40.72582886707246
80 RD,-73.81945147576722,40.716389669875944
80 ST,-73.924740373031,40.67808057829624
81 AVE,-73.79077418159886,40.722567097513824
81 RD,-73.85786065915711,40.70412638734507
81 ST,-73.93549852623252,40.67207602706233
82 AVE,-73.76255000593888,40.7285378967078
82 DR,-73.80375136516906,40.71696646186721
82 PL,-73.87151874840931,40.71758723915638
82 RD,-73.7935315130711,40.719965958794006
82 ST,-73.9330330139157,40.67441878474544
83 AVE,-73.75887958158994,40.72688435314435
83 DR,-73.82789884853727,40.70945821906888
83 PL,-73.87242078572116,40.72314204793671
83 ST,-73.93574320067728,40.67134330837544
84 AVE,-73.81444517812396,40.71121405041143
84 DR,-73.7989550189598,40.7145517966054
84 PL,-73.87071195449387,40.72368061796982
84 RD,-73.79567527685975,40.71649377405716
84 ST,-73.92653712855825,40.67026178046877
85 AVE,-73.80133420083449,40.712435056695575
85 DR,-73.83794077060716,40.70132502536876
85 RD,-73.81617200668012,40.707536449336175
85 ST,-73.93470082051728,40.66013785785303
86 AVE,-73.7919565709748,40.712793083225655
86 CRES,-73.80223265420972,40.710471443105696
86 DR,-73.83264264794407,40.70053498153868
86 RD,-73.80716932540867,40.70824054132909
86 ST,-73.9325007004038,40.65971981326973
86 ST   TRANSVERSE,-73.96414598744607,40.78301336282583
87 AVE,-73.78160149449218,40.71470762834491
87 DR,-73.74454920945497,40.722070474137396
87 RD,-73.80563071863098,40.70663576316675
87 ST,-73.89001767471429,40.69320965192287
87 TER,-73.70985961286999,40.72953156130649
88 AVE,-73.80483391626333,40.70731341933175
88 DR,-73.72085664031816,40.72801305910444
88 LN,-73.85720858107102,40.702097419284186
88 PL,-73.85811817804749,40.70193392385028
88 RD,-73.79315586638924,40.70839302330625
88 ST,-73.89257093183161,40.690854404477456
89 AVE,-73.79910919009374,40.70640777406234
89 RD,-73.76940248942175,40.71496602228847
89 ST,-73.88592381309738,40.69068290389598
9 AVE,-73.93422849981206,40.74698339114211
9 RD,-73.8277756646772,40.66730539747153
9 ST,-73.98004545482553,40.69041879921536
90 AVE,-73.79093456083632,40.70799825631696
90 CT,-73.75117131276332,40.720025239296795
90 PL,-73.87907643512662,40.76491558556427
90 RD,-73.85492552569903,40.6889091439949
90 ST,-73.88291242860504,40.691933438585856
91 AVE,-73.82256020420547,40.69799762659362
91 DR,-73.84693639633261,40.68946936422666
91 PL,-73.8731364258399,40.74164646478486
91 RD,-73.75462433320783,40.72004683371982
91 ST,-73.88251288036423,40.692057063480725
92 AVE,-73.79903890692272,40.705427474297494
92 RD,-73.7536009331471,40.71893962514808
92 ST,-73.89279833072156,40.70261790726004
93 AVE,-73.78600410011306,40.707027207328764
93 RD,-73.73260839472833,40.722593233724425
93 ST,-73.89877242525186,40.716227869242275
94 AVE,-73.78043302414954,40.70749172310638
94 DR,-73.73593481981113,40.719830272320856
94 PL,-73.84210776757904,40.67438678897095
94 RD,-73.74049548252714,40.718950864758305
94 ST,-73.88903182250125,40.70756330254259
95 AVE,-73.8334919773064,40.69082867546268
95 PL,-73.84135111381056,40.67467617559734
95 ST,-73.87796174824703,40.695783373196726
96 AVE,-73.73116177890026,40.7195783837887
96 PL,-73.8393240145583,40.67250421053706
96 ST,-73.86799253530178,40.699473099623965
97 AVE,-73.83035269705202,40.69037647209733
97 PL,-73.86463691381707,40.74126753983971
97 ST,-73.87000021565464,40.70749172788142
97 ST   TRANSVERSE,-73.96053282962849,40.78964935784783
98 AVE,-73.73557052859319,40.71640964506041
98 PL,-73.86355172277648,40.743147447197686
98 ST,-73.86115382669162,40.71334040984168
99 AVE,-73.74998297647323,40.71263729462221
99 PL,-73.83529475725997,40.6683021461073
99 RD,-73.76194503466263,40.710647729390935
99 ST,-73.87395598657307,40.71320055732364
A RD,-73.92370196630665,40.78469047058563
AARON LN,-74.21179660210706,40.55440320907683
ABBEY CT,-73.92102129563904,40.58851918355987
ABBEY RD,-74.1611982183972,40.56107300547294
ABBOT ST,-73.85354953883459,40.90813134066435
ABBOTT ST,-74.0636512012983,40.6138876317262
ABBY PL,-74.10261249101566,40.63387851890178
ABERDEEN RD,-73.78362138812007,40.72354868947168
ABERDEEN ST,-73.90578563556184,40.68217369015568
ABINGDON AVE,-74.158061601622,40.555251742656445
ABINGDON CT,-74.1613886956514,40.560816585659
ABINGDON RD,-73.8309692923998,40.70696388077864
ABINGDON SQ,-74.00547527816366,40.73708322083805
ABRAHAM KAZAN ST,-73.98167129163548,40.71464458821326
ACACIA AVE,-74.15320339295864,40.54482602687744
ACADEMY AVE,-74.23785169776265,40.509608308892474
ACADEMY PL,-74.07911362638667,40.644426287983165
ACADEMY ST,-73.9240018276248,40.86479613133071
ACKERMAN ST,-74.14403677379252,40.5422871243693
ACORN CT,-74.21129257618135,40.54830313238636
ACORN PL,-73.80700662615301,40.81240914127678
ACORN ST,-74.12599856332271,40.56397276700418
ADA DR,-74.15916396865346,40.62061068161439
ADA PL,-74.08969120451057,40.62425442687372
ADAIR ST,-73.75248220568812,40.6831027361054
ADAM CLAYTON POWELL JR BLVD,-73.94504314426872,40.81346227200493
ADAM CT,-74.15319296985139,40.58410531400689
ADAMS AVE,-74.0993349204195,40.58033947905963
ADAMS PL,-73.88912767736886,40.85250473264301
ADAMS ST,-73.92820287416946,40.77134037869761
ADDISON AVE,-74.19746032819914,40.529781810467995
ADEE AVE,-73.8524791225426,40.868407956608934
ADELAIDE AVE,-74.12103500476174,40.559570458395164
ADELAIDE RD,-73.77716717240159,40.69401938885327
ADELE CT,-74.08045434569824,40.625447331653255
ADELE ST,-74.08874074240074,40.59120864282076
ADELPHI AVE,-74.2315174644185,40.515969313797626
ADELPHI ST,-73.97142808904997,40.69098033470888
ADLAI CIR,-74.17387605920666,40.54477252394961
ADLER PL,-73.83723359712276,40.83332453908011
ADLERS LN,-74.23680792634917,40.507313313277464
ADLERS WAY,-74.22109061585117,40.52487139623627
ADMIRAL AVE,-73.89555368770758,40.71133103113903
ADMIRAL CT,-73.85287179226731,40.80626086280483
ADMIRAL LN,-73.85420574430763,40.80705558400038
ADMIRALTY LOOP,-74.20290923923959,40.514674542165594
ADRIAN AVE,-73.91137020873227,40.87681580657884
ADRIANNE LN,-74.15777952910915,40.62342658687586
ADRIENNE PL,-74.14815397809083,40.55093779800127
AGAR PL,-73.81769817267451,40.8391363449838
AGATE CT,-73.93979478503839,40.678296526978606
AGNES PL,-74.07305793407238,40.58908381279512
AGUILAR AVE,-73.81242406953731,40.72811346397219
AINSLIE ST,-73.9468482222883,40.71284753812105
AINSWORTH AVE,-74.13865762673339,40.5525824340893
AITKEN PL,-73.9938857617566,40.69219068882787
AKRON ST,-74.15869558150948,40.61189573400715
ALABAMA AVE,-73.89583863372798,40.662698693235996
ALAMEDA AVE,-73.7419161538235,40.764732637152235
ALAN LOOP,-74.08826524734228,40.60404002347783
ALAN PL,-73.80305646677287,40.81014062512898
ALASKA ST,-74.12076461381903,40.63673189194395
ALBAN ST,-74.10869657279842,40.63752098593264
ALBANY AVE,-73.93829682536442,40.65003708739218
ALBANY CRES,-73.90271409236098,40.87790194767588
ALBANY ST,-74.01601476511172,40.709960868817056
ALBEE AVE,-74.18295855027826,40.537745634270436
ALBEE SQ,-73.98358733108542,40.69078519998606
ALBEMARLE RD,-73.96410821273147,40.646804391499835
ALBEMARLE TER,-73.95915881726837,40.64861109428224
ALBERT CT,-74.16293218163509,40.624661771768984
ALBERT RD,-73.84198662260276,40.67041553499393
ALBERT ST,-74.11117130559293,40.61308205763849
ALBERTA AVE,-74.18976531495777,40.58911919828673
ALBION AVE,-73.88460462196313,40.73918607618526
ALBION PL,-74.13369375033936,40.633551860504554
ALBOURNE AVE,-74.20498225760612,40.529095054242
ALBOURNE AVE E,-74.19575670803421,40.53137670172729
ALBRIGHT ST,-74.09177940413652,40.59734920420859
ALCOTT PL,-73.83019278975792,40.87222262925773
ALCOTT ST,-74.20094048692357,40.55233881986533
ALDEN PARK,-73.80691117576735,40.82214487098299
ALDEN PL,-74.09280074551981,40.63741409158305
ALDERBROOK RD,-73.91074422689584,40.89542406341958
ALDERTON ST,-73.86155940093055,40.72184070146662
ALDERWOOD PL,-74.09862803627668,40.597781233743056
ALDRICH ST,-73.83202830015952,40.8706901335782
ALDUS ST,-73.8897595197751,40.82319304241085
ALECIA AVE,-73.75329365729813,40.6708935059002
ALEX CIR,-74.06541546692002,40.592645271731655
ALEXANDER AVE,-74.0466786179777,40.68900663894709
ALEXANDRA CT,-74.17242083553617,40.56136041842415
ALGONKIN ST,-74.1902679087908,40.53146709221944
ALICE CT,-73.94053060549359,40.678332481225354
ALLEGRO ST,-74.17639522148065,40.527618844584126
ALLEN AVE,-73.93154745317646,40.59591011491502
ALLEN CT,-74.11969416177278,40.62756404467323
ALLEN PL,-74.13665535849654,40.560711399170856
ALLEN ST,-73.99080933865045,40.71841627579929
ALLENDALE RD,-74.0793703877479,40.599859013722025
ALLENDALE ST,-73.80824197495215,40.69643629246647
ALLERTON AVE,-73.85486071375344,40.86536508627862
ALLISON AVE,-74.11732507699689,40.56843995963294
ALLISON PL,-74.11495915590784,40.57784349705471
ALMEDA AVE,-73.79750184722909,40.59695454803563
ALMOND ST,-74.18962466101154,40.55028661349666
ALMONT RD,-73.74330232279095,40.606038523314595
ALONZO RD,-73.74449168827884,40.608740938752895
ALPINE AVE,-74.09909959857652,40.61569936399671
ALPINE CT,-74.1233245173678,40.62393833249521
ALSTON PL,-73.75269676565522,40.773568690734685
ALSTYNE AVE,-73.86414575652235,40.74316432798862
ALTAMONT ST,-74.1184406315127,40.57866270505123
ALTAVISTA CT,-74.0727589180507,40.6089201501235
ALTER AVE,-74.0933263648865,40.58996111662453
ALTON PL,-73.93709760677405,40.62434053856603
ALTOONA AVE,-74.13144109392648,40.57340103584613
ALVERSON AVE,-74.20826001658828,40.54806825895736
ALVERSON LOOP,-74.20491863418687,40.54311496149088
ALVINE AVE,-74.18366377814228,40.53583287542562
ALWICK RD,-73.80202081862514,40.673008426310744
ALYSIA CT,-74.21665516126968,40.53727794870172
AMADOR ST,-74.1646735499139,40.62352423960127
AMANDA CT,-74.18519904648208,40.56393094785638
AMARON LN,-74.23641701620443,40.50655922822131
AMAZON CT,-74.07311119029136,40.619555129114815
AMBASSADOR LN,-74.21928073761175,40.52882882936155
AMBER ST,-74.05279273391442,40.59730546971704
AMBOY LN,-73.73644693644708,40.717819363036725
AMBOY RD,-74.18358682216126,40.536970199403235
AMBOY ST,-73.91299819804347,40.66319323293859
AMELIA CT,-74.10716351626566,40.64323414873474
AMELIA RD,-73.77241134408024,40.68342308424648
AMERICAN EXPRESS PLZ,-74.01045942990137,40.70216005759579
AMERSFORT PL,-73.95063883797212,40.63344642319073
AMES LN,-73.90674207499883,40.65008905279384
AMETHYST ST,-73.86807587891538,40.84619203796414
AMHERST AVE,-74.11675893509889,40.55798624278958
AMHERST ST,-73.95218278766735,40.57835553243477
AMITY PL,-74.16140780136061,40.62464961299554
AMITY ST,-74.00085464764646,40.68387446810306
AMORY CT,-73.91009134141927,40.71233349038912
AMPERE AVE,-73.82035475991547,40.846215373027924
AMSTEL BLVD,-73.80116691240742,40.5925724555651
AMSTERDAM AVE,-73.97211813611729,40.7968689157071
AMSTERDAM PL,-74.16457070462171,40.600336108446704
AMUNDSON AVE,-73.83606368856181,40.890414144634185
AMY CT,-74.16109481324978,40.57836504340693
AMY LN,-74.15493596773514,40.59492173893031
ANACONDA ST,-74.19581742626984,40.54612731525628
ANAYA PL,-73.91886658957107,40.79063386713228
ANCHOR DR,-73.77000878118626,40.61083964697431
ANDERSON AVE,-73.98812173427129,40.77367433462925
ANDERSON RD,-73.76341394408725,40.68301695081806
ANDERSON ST,-74.06784545970532,40.61348865663341
ANDES PL,-74.1169584662312,40.606004798907264
ANDES RD,-74.01578802021442,40.69164424534386
ANDREA CT,-74.16998090913852,40.559311459653486
ANDREA PL,-74.16659568046956,40.625149766766086
ANDREASE ST,-74.06300349521233,40.61405392706708
ANDREWS AVE,-73.98992798598944,40.67160732108108
ANDREWS AVE N,-73.90782975678657,40.86084502848445
ANDREWS AVE S,-73.91519236084882,40.85233628601995
ANDREWS ST,-74.07243861615137,40.59107123622664
ANDROS AVE,-74.16251504875864,40.63469692961973
ANDROVETTE AVE,-74.19098965237539,40.528341534674546
ANDROVETTE ST,-74.2386753511904,40.53509499973047
ANGELA DR,-73.9660535075885,40.59164909789588
ANGELAS PL,-73.82370055284206,40.812678109740666
ANITA ST,-74.15194600795553,40.62027185405462
ANJALI LOOP,-74.14800484112546,40.58899137519954
ANKENER AVE,-73.8852483201409,40.73292875689213
ANN ST,-74.07660895361025,40.67008417665023
ANNADALE LN,-73.73184132300605,40.76808068946289
ANNADALE RD,-74.17658743252596,40.55086354647171
ANNAPOLIS ST,-73.74216084268865,40.60448401869854
ANNFIELD CT,-74.10616833356727,40.60019513014932
ANTHONY AVE,-73.90290413566717,40.8496551611395
ANTHONY J FALCO SQ E,-73.95981995740489,40.689429127343544
ANTHONY ST,-74.05677606970065,40.64443489537711
ANTIN PL,-73.86430395705477,40.851867124856085
APEX PL,-73.85229161117019,40.73490062771624
APOLLO ST,-73.93788889373921,40.72592963067912
APPLEBY AVE,-74.07922599844727,40.59157657478527
APPLEGATE CT,-73.97588210348627,40.60077936178768
APRICOT CT,-74.22263632720862,40.542245307532895
AQUATIC DR,-73.80396637868546,40.58927261032329
AQUATIC PL,-73.80221518934766,40.58902740971679
AQUEDUCT AVE,-73.90208237736938,40.86561718708074
AQUEDUCT AVE E,-73.90709386134044,40.85882224960554
AQUEDUCT AVE W,-73.90192125275509,40.865837151076256
ARBOR CT,-74.11020196011651,40.60452492039535
ARBUTUS AVE,-74.18221672941127,40.52840559851845
ARBUTUS WAY,-74.18118572603929,40.528928149166234
ARC PL,-74.12358074758039,40.56893697518919
ARCADE AVE,-73.77367663773687,40.70436936374422
ARCADIA,-73.91400318307115,40.556767279944395
ARCADIA AVE,-73.91354241187304,40.55950755021424
ARCADIA PL,-74.12366435740181,40.62798944297747
ARCHER AVE,-73.80487757668804,40.70126789507082
